t,mean_em,mean_exact,mean_analytic,var_em,var_exact,var_analytic,mean_err_em_bp,mean_err_exact_bp,var_err_em_rel,var_err_exact_rel
6.333333333333333,0.039874813111393216,0.03986589516459199,0.039881997238174025,0.00010253091221988921,0.00010037715167704522,9.982238964542657e-05,-0.07184126780808431,-0.16102073582033305,0.02713341750366255,0.005557490995649312
6.416666666666666,0.03989259224042671,0.03988367382268558,0.039886812994946765,0.00010182950301509754,9.970176716887298e-05,9.983659058529437e-05,0.05779245479946293,-0.03139172261183709,0.019961743666522213,-0.0013504409118037964
6.5,0.03990221706835753,0.03989346521985663,0.03989143221807118,0.00010081299700001885,9.871368881881641e-05,9.984965608070224e-05,0.10784850286355008,0.020330017854522375,0.009647914245573335,-0.011376776911156294
6.583333333333333,0.039950633098652336,0.03994124675656871,0.03989586292819215,0.00010045330699256687,9.836019741171486e-05,9.986167691677663e-05,0.5477017046018329,0.45383828376557855,0.00592449570302429,-0.015035592746084963
6.666666666666666,0.039933189620781656,0.03992454336949381,0.039900112818627695,0.000101488686222351,9.935726556453143e-05,9.987273661986602e-05,0.3307680215396125,0.24430550866115508,0.016180087350921152,-0.005161278971423128
6.75,0.039923833508795754,0.03991573149540066,0.03990418926872734,0.00010206814864640496,9.990874055763291e-05,9.988291203792088e-05,0.19644240068415753,0.11542226673322276,0.021877982568774542,0.00025858797250744747
6.833333333333333,0.03993846428152955,0.03993039310934827,0.03990809935668534,0.0001022247393863525,0.0001000730975333314,9.989227387446878e-05,0.30364924844206165,0.2229375266292466,0.023349808963352262,0.0018101866325503234
6.916666666666666,0.039921690598878935,0.039914292093964555,0.03991184987183104,0.0001013347525271952,9.920745507951755e-05,9.990088717989535e-05,0.09840727047898123,0.02442222133518246,0.014352879016157625,-0.006941200623464957
7.0,0.03988010486557953,0.03987385958111598,0.03991544732641751,0.00010237819313449757,0.00010021585756367836,9.990881180344456e-05,-0.35342460837979595,-0.41587745301531476,0.02471635170590509,0.00307326005275557
7.083333333333333,0.03984418656963703,0.03983893127216414,0.03991889796692928,0.00010303634391908155,0.00010085230792806388,9.991610280907904e-05,-0.7471139729225279,-0.7996669476514201,0.031228611027440775,0.009369912283045692
7.166666666666666,0.03987760299784852,0.03987187747304998,0.03992220778492845,0.00010271781163332262,0.0001005639090583532,9.992281085809007e-05,-0.4460478707993265,-0.503303118784687,0.027971598789409455,0.006415934407345832
7.25,0.039929139579596006,0.03992259208584396,0.039925382527458204,0.00010302961341673957,0.00010087358908537115,9.992898256111574e-05,0.03757052137801087,-0.02790441614247685,0.031028344091540244,0.009452778363651309
7.333333333333333,0.03989584106067431,0.039890242389108786,0.03992842770702178,0.00010261682647892011,0.00010046710447809505,9.993466080201327e-05,-0.32586646347469717,-0.3818531791299068,0.02683919328270547,0.0053279179796951485
7.416666666666666,0.03987087925286434,0.0398660198797137,0.03993134861115417,0.00010227065366960587,0.0001001384726137893,9.993988503583594e-05,-0.6046935828982886,-0.6532873144046714,0.023321706173007616,0.0019870703061360606
7.5,0.039918998141010034,0.03991335141205595,0.039934150311603175,0.00010207396344151455,9.994008112220861e-05,9.994469156298523e-05,-0.15152170593141223,-0.2079889954722386,0.02130450197234795,-4.612992150475123e-05
7.583333333333333,0.03992026694886943,0.03991482444660856,0.03993683767313584,0.00010277310167170087,0.00010062360988337788,9.994911378144267e-05,-0.16570724266411208,-0.22013226527284324,0.02825425642525831,0.006748395022392291
7.666666666666666,0.03995292750957242,0.03994703812173722,0.03993941536198542,0.00010262602225239908,0.00010048220222425894,9.995318241883473e-05,0.13512147586998424,0.07622759751801933,0.02674091778653255,0.005292675957104118
7.75,0.04000474005489663,0.03999802995713856,0.03994188785395364,0.00010188396337270187,9.977118058747819e-05,9.995692574594243e-05,0.6285220094299354,0.5614210318492102,0.019278680415375456,-0.0018582520128354598
