t_yr,mean_hw_pct,mean_vas_pct,sd_hw_pct,sd_vas_pct,forward_pct,p_neg_hw_pct,p_neg_vas_pct
6.916666666666666,4.214735818140117,3.985959114318902,1.0153875600018747,1.0153875600018747,4.202205368680572,0.01,0.01
7.0,4.19023552450339,3.9867906670250566,1.011336948379601,1.0113369483796006,4.1771481539086945,0.0,0.01
7.083333333333333,4.220433653835373,3.9835997749883547,1.0109988842331308,1.0109988842331312,4.210800297827753,0.0,0.03
7.166666666666666,4.25570256354759,3.9854686391339267,1.0131231834078673,1.0131231834078678,4.244452441746811,0.01,0.02
7.25,4.29482388024962,3.991179350270855,1.0120337396755341,1.0120337396755343,4.278104585665869,0.0,0.02
7.333333333333333,4.330531630564297,3.9934663794914824,1.0093017452372488,1.009301745237249,4.311756729584927,0.01,0.01
7.416666666666666,4.366930077558927,3.9964344154557185,1.0080344304763975,1.0080344304763975,4.345408873503984,0.01,0.01
7.5,4.398193779275726,3.994258423736459,1.006891445121558,1.0068914451215574,4.379061017423043,0.01,0.01
7.583333333333333,4.430056137169775,3.992672196036573,1.0094291451440225,1.009429145144022,4.4127131613421,0.01,0.01
7.666666666666666,4.462245120636307,3.9914040754605473,1.0070293432626956,1.0070293432626949,4.446365305261157,0.0,0.01
7.75,4.500066099839502,3.9957597900542554,1.0075765455104229,1.0075765455104242,4.480017449180215,0.0,0.0
7.833333333333333,4.532171699952224,3.9943923077252768,1.0127934889764851,1.0127934889764851,4.513669593099273,0.0,0.0
7.916666666666666,4.564769300000469,3.993509335736683,1.0163905601261778,1.0163905601261787,4.547321737018331,0.0,0.0
8.0,4.590463621295213,3.9857159097606383,1.0170090926491953,1.0170090926491946,4.580973880937389,0.0,0.0
8.083333333333332,4.626620458260444,3.988378125300571,1.0122772785711884,1.0122772785711887,4.614626024856447,0.0,0.0
8.166666666666666,4.664055808617461,3.992312268443263,1.0117669098958912,1.0117669098958915,4.648278168775505,0.0,0.0
8.25,4.698722808704797,3.9934717517223106,1.008782081087394,1.0087820810873938,4.681930312694563,0.0,0.0
8.333333333333332,4.729188671881543,3.990424053040799,1.0110052650162495,1.01100526501625,4.715582456613621,0.0,0.0
8.416666666666666,4.767609821670062,3.9953258493109622,1.013564368926458,1.0135643689264573,4.749234600532678,0.0,0.0
8.5,4.807810960975145,4.002002086148576,1.0088200133682474,1.008820013368247,4.782886744451736,0.0,0.0
8.583333333333332,4.839407762764117,4.000068669007739,1.0072573769178021,1.0072573769178024,4.816538888370793,0.0,0.0
8.666666666666666,4.873759070050291,4.000884663599214,1.008447318866062,1.0084473188660623,4.850191032289852,0.0,0.0
8.75,4.906313999581794,3.9998993999952632,1.0132458942710798,1.0132458942710802,4.88384317620891,0.0,0.0
8.833333333333332,4.94202796066164,4.00206849184789,1.0102066554521112,1.0102066554521112,4.917495320127967,0.0,0.0
8.916666666666666,4.976855157857553,4.003346339479545,1.0061748993939972,1.0061748993939972,4.951147464047026,0.0,0.0
9.0,5.010047242207703,4.002984781453285,1.0045097886539684,1.004509788653969,4.9847996079660835,0.0,0.0
9.083333333333332,5.045812158909747,4.005191942610597,1.00079187962817,1.00079187962817,5.0184517518851415,0.0,0.01
9.166666666666666,5.080605321721284,4.00642340880574,1.0005384038435121,1.0005384038435121,5.052103895804199,0.0,0.01
9.25,5.1125979002555955,4.004850514520741,1.0018486264586435,1.0018486264586435,5.0857560397232575,0.0,0.01
9.333333333333332,5.14545727856996,4.004140801759584,0.9955782722847741,0.9955782722847741,5.119408183642315,0.0,0.01
9.416666666666666,5.183231087530621,4.008342052705688,0.9992906373114911,0.9992906373114905,5.153060327561373,0.0,0.01
9.5,5.218799309540142,4.010334394729434,0.9986237352082037,0.9986237352082039,5.186712471480432,0.0,0.02
9.583333333333332,5.255427434468742,4.013383456587592,0.9964939836312062,0.9964939836312062,5.220364615399489,0.0,0.02
9.666666666666666,5.291889472151277,4.016263381176975,0.9970276437912697,0.9970276437912697,5.254016759318547,0.0,0.02
9.75,5.320105295749451,4.01089416914231,0.9898243391837058,0.9898243391837078,5.287668903237605,0.0,0.01
9.833333333333332,5.354277954846513,4.011478992206295,0.9933796882548412,0.9933796882548415,5.321321047156662,0.0,0.01
9.916666666666666,5.389409535200043,4.0130200531473195,0.9973430084140187,0.9973430084140188,5.35497319107572,0.0,0.01
10.0,5.428499710956824,4.018517138230212,0.995136108701563,0.9951361087015631,5.388625334994778,0.0,0.01
