hw_terminal,vasicek_terminal
0.047018905698820335,0.032919079971554216
0.05256791369676672,0.03846808796950061
0.051231662666911544,0.037131836939645446
0.04272798456010595,0.028628158832839846
0.049842248456074156,0.035742422728808045
0.057618397607124804,0.0435185718798587
0.045256174445424485,0.031156348718158384
0.05176844722844964,0.03766862150118354
0.051256077139968305,0.037156251412702186
0.051508756789643034,0.03740893106237693
0.04567445333845939,0.03157462761119329
0.050424246763099846,0.036324421035833734
0.056378865661784947,0.04227903993451883
0.051578870041615245,0.03747904431434913
0.06121827374211018,0.04711844801484405
0.03632438167631678,0.022224555949050658
0.05520550256348384,0.04110567683621774
0.04388275531416219,0.029782929586896083
0.050687581652109626,0.03658775592484351
0.0508421211485314,0.036742295421265274
0.049313940189071495,0.03521411446180538
0.04256239740409085,0.028462571676824724
0.04838308951159935,0.034283263784333246
0.03936096142732244,0.025261135700056326
0.049378753706258556,0.03527892797899242
0.05934253417064236,0.045242708443376245
0.0551274596919301,0.041027633964663995
0.06038116490574579,0.0462813391784797
0.05452632023479361,0.0404264945075275
0.05937626768714886,0.045276441959882764
0.05474606641012104,0.04064624068285496
0.059836699669207016,0.045736873941940884
0.05870104769002204,0.04460122196275593
0.052952897054440604,0.0388530713271745
0.05075539276914442,0.036655567041878286
0.06419686325166299,0.05009703752439688
0.07129297673432348,0.057193151007057394
0.04801684320531752,0.033917017478051405
0.05663078399885625,0.04253095827159013
0.0388227145349999,0.024722888807733788
0.06106896153559082,0.04696913580832469
0.057951689804318925,0.04385186407705282
0.03780726951173229,0.02370744378446616
0.05052528460802674,0.03642545888076062
0.04469357354487263,0.030593747817606518
0.0490557527665085,0.03495592703924238
0.05646065283880215,0.042360827111536034
0.052665240555777176,0.038565414828511044
0.04817157917023296,0.03407175344296682
0.04592609447358545,0.03182626874631933
0.08441602172257967,0.07031619599531355
0.06131187438462434,0.047212048657358244
0.0605470184152282,0.0464471926879621
0.049649119192671565,0.03554929346540545
0.059528252629655456,0.04542842690238935
0.07063946819976614,0.05653964247250003
0.05396756072459016,0.039867734997324045
0.04740091262569016,0.033301086898424065
0.036178917182105426,0.022079091454839297
0.044699617960406,0.030599792233139883
0.04475952783601571,0.030659702108749583
0.031913530191978776,0.017813704464712657
0.043338815370913414,0.029238989643647306
0.0606565397850658,0.04655671405779969
0.048235620204970506,0.034135794477704394
0.04026862937659305,0.026168803649326944
0.06494988590650015,0.05085006017923404
0.04781482182956684,0.033714996102300714
0.05881251170839737,0.04471268598113125
0.044696077496398263,0.03059625176913213
0.06055093651313192,0.04645111078586582
0.037343504074564375,0.023243678347298256
0.05302274189207665,0.03892291616481054
0.055705933735708785,0.04160610800844268
0.06196556413854283,0.04786573841127672
0.07024069123472246,0.05614086550745633
0.058116037364986814,0.044016211637720695
0.07868300811539752,0.0645831823881314
0.0581763939605409,0.044076568233274785
0.05895719638887323,0.04485737066160712
0.0564176245486073,0.04231779882134119
0.04441293088969667,0.030313105162430555
0.06273749987876615,0.04863767415150002
0.06281731146867232,0.0487174857414062
0.05435686616548472,0.04025704043821861
0.047185641183955566,0.033085815456689455
0.04599496113256833,0.03189513540530222
0.024991128356096286,0.010891302628830177
0.058035907663768614,0.04393608193650252
0.05767475109251194,0.04357492536524583
0.061784122616420356,0.047684296889154244
0.050061445859126696,0.03596162013186058
0.03956971086922301,0.025469885141956878
0.04612433208228928,0.03202450635502313
0.0475104147437092,0.03341058901644308
0.061506063250034486,0.04740623752276838
0.05435233947004831,0.040252513742782194
0.046781892358412056,0.032682066631145944
0.048435282782246,0.03433545705497989
0.04551289851130857,0.031413072784042456
0.04833467110240673,0.03423484537514063
0.05133625591006832,0.03723643018280222
0.04807720651186428,0.033977380784598166
0.05015181203598188,0.03605198630871577
0.05290894337781833,0.03880911765055223
0.052483292239764535,0.03838346651249842
0.0704318989509101,0.05633207322364399
0.04386410355885552,0.029764277831589407
0.05973105636998785,0.04563123064272173
0.05722559818847554,0.04312577246120943
0.05573560714495937,0.04163578141769325
0.04709866928967487,0.03299884356240876
0.06322566784941237,0.049125842122146275
0.05936475938132141,0.04526493365405532
0.06655338220414513,0.05245355647687901
0.04678801604153257,0.03268819031426646
0.049688499076228555,0.03558867334896244
0.047567505414862196,0.03346767968759609
0.05343110245285396,0.039331276725587845
0.054325464473492936,0.04022563874622684
0.045388219084334123,0.03128839335706801
0.03154996659461499,0.017450140867348866
0.04070576135423512,0.026605935626968998
0.06072718845085919,0.04662736272359308
0.05991576319054088,0.045815937463274774
0.059493379643585184,0.04539355391631907
0.04691452855113717,0.03281470282387105
0.05480893149720004,0.04070910576993394
0.06822965039550159,0.05412982466823545
0.04577176032957561,0.03167193460230948
0.06983837451151055,0.055738548784244425
0.058431703991020816,0.04433187826375471
0.07009694843471703,0.0559971227074509
0.042522646084009234,0.028422820356743116
0.039804289507657534,0.02570446378039142
0.042219472075092516,0.02811964634782639
0.05747569625450427,0.04337587052723815
0.06859999600124259,0.054500170273976474
0.06844114210530182,0.054341316378035694
0.06341583564891563,0.04931600992164951
0.0475189668332969,0.03341914110603079
0.06457930846807587,0.05047948274080975
0.03745357096399501,0.023353745236728896
0.03505613400385509,0.02095630827658899
0.027573208836497404,0.013473383109231286
0.05177455324846574,0.037674727521199644
0.05577455841852032,0.04167473269125421
