t_yr,f_pct,dfdt_pct_per_yr,drift_term_pct,convexity_term_bp,theta_pct
4.583333333333333,4.4260364359399595,0.8459636939850481,2.2130182179699798,0.9897792297828538,3.0688797042528564
4.666666666666666,4.496533410438714,0.8459636939850481,2.248266705219357,0.9905964374485048,3.10413636357889
4.75,4.567030384937468,0.8459636939850481,2.283515192468734,0.9913483047968795,3.1393923695017505
4.833333333333333,4.637527359436222,0.8459636939850481,2.318763679718111,0.9920400561512935,3.1746477742646726
4.916666666666666,4.708024333934976,0.8459636939850481,2.354012166967488,0.9926764981212346,3.2099026259337484
5.0,4.77852130843373,-0.3006865772625177,2.389260654216865,0.9932620530009145,2.098506697484357
5.083333333333333,4.7534640936618535,-0.3006865772625177,2.3767320468309268,0.993800789497423,2.085983477463383
5.166666666666666,4.728406878889977,-0.3006865772625177,2.3642034394449887,0.9942964510019926,2.073459826692491
5.25,4.7033496641181,-0.3006865772625177,2.35167483205905,0.9947524816008187,2.0609357796125405
5.333333333333333,4.678292449346224,-0.3006865772625177,2.339146224673112,0.9951720500061687,2.048411367910656
5.416666666666666,4.653235234574348,-0.3006865772625177,2.326617617287174,0.9955580715740657,2.0358866207403974
5.5,4.628178019802472,-0.3006865772625177,2.314089009901236,0.995913228561536,2.0233615649243335
5.583333333333333,4.603120805030595,-0.3006865772625177,2.3015604025152974,0.9962399887641745,2.0108362251404217
5.666666666666666,4.578063590258719,-0.3006865772625177,2.2890317951293593,0.9965406226635354,1.998310624093477
5.75,4.553006375486842,-0.3006865772625177,2.276503187743421,0.9968172192034903,1.9857847826729385
5.833333333333333,4.527949160714965,-0.3006865772625177,2.2639745803574827,0.9970717003051819,1.973258720098017
5.916666666666666,4.502891945943089,-0.3006865772625177,2.2514459729715446,0.9973058342214219,1.9607324540512412
6.0,4.477834731171212,-0.3006865772625177,2.238917365585606,0.9975212478233336,1.9482060008013218
6.083333333333333,4.452777516399336,-0.3006865772625177,2.226388758199668,0.9977194379046078,1.9356793753161965
6.166666666666666,4.42772030162746,-0.3006865772625177,2.21386015081373,0.9979017815819191,1.9231525913670313
6.25,4.402663086855583,-0.3006865772625177,2.2013315434277914,0.9980695458637723,1.9106256616239115
6.333333333333333,4.3776058720837066,-0.3006865772625177,2.1888029360418533,0.9982238964542657,1.8980985977438782
6.416666666666666,4.35254865731183,-0.3006865772625177,2.176274328655915,0.9983659058529437,1.885571410451927
6.5,4.327491442539953,-0.3006865772625177,2.1637457212699767,0.9984965608070224,1.8730441096155293
6.583333333333333,4.302434227768077,-0.3006865772625177,2.1512171138840386,0.9986167691677663,1.8605167043131987
6.666666666666666,4.277377012996201,-0.3006865772625177,2.1386885064981005,0.9987273661986602,1.8479892028975695
6.75,4.252319798224324,-0.3006865772625177,2.126159899112162,0.9988291203792088,1.8354616130534365
6.833333333333333,4.227262583452448,-0.3006865772625177,2.113631291726224,0.9989227387446878,1.8229339418511532
6.916666666666666,4.202205368680572,-0.3006865772625177,2.101102684340286,0.9990088717989535,1.8104061957957576
7.0,4.1771481539086945,0.40382572702869446,2.0885740769543473,0.9990881180344455,2.502390685163386
7.083333333333333,4.210800297827753,0.40382572702869446,2.1054001489138763,0.9991610280907903,2.5192174862234786
7.166666666666666,4.244452441746811,0.40382572702869446,2.1222262208734053,0.9992281085809007,2.536044228987909
7.25,4.278104585665869,0.40382572702869446,2.1390522928329343,0.9992898256111574,2.5528709181177405
7.333333333333333,4.311756729584927,0.40382572702869446,2.1558783647924633,0.9993466080201326,2.569697557901359
7.416666666666666,4.345408873503984,0.40382572702869446,2.172704436751992,0.9993988503583594,2.58652415228427
7.5,4.379061017423043,0.40382572702869446,2.1895305087115213,0.9994469156298522,2.6033507048965143
7.583333333333333,4.4127131613421,0.40382572702869446,2.20635658067105,0.9994911378144267,2.6201772190778883
7.666666666666666,4.446365305261157,0.40382572702869446,2.2231826526305785,0.9995318241883473,2.6370036979011564
7.75,4.480017449180215,0.40382572702869446,2.2400087245901075,0.9995692574594243,2.6538301441933965
7.833333333333333,4.513669593099273,0.40382572702869446,2.2568347965496365,0.9996036977314001,2.670656560555645
7.916666666666666,4.547321737018331,0.40382572702869446,2.2736608685091655,0.9996353843112697,2.6874829493809727
8.0,4.580973880937389,0.40382572702869446,2.2904869404686945,0.9996645373720975,2.70430931287111
8.083333333333332,4.614626024856447,0.40382572702869446,2.3073130124282235,0.9996913594828816,2.7211356530517468
8.166666666666666,4.648278168775505,0.40382572702869446,2.3241390843877525,0.9997160370160968,2.737961971786608
8.25,4.681930312694563,0.40382572702869446,2.3409651563472815,0.9997387414426984,2.754788270790403
8.333333333333332,4.715582456613621,0.40382572702869446,2.3577912283068105,0.9997596305235805,2.7716145516407407
8.416666666666666,4.749234600532678,0.40382572702869446,2.374617300266339,0.9997788494057729,2.7884408157890914
8.5,4.782886744451736,0.40382572702869446,2.391443372225868,0.9997965316309894,2.805267064570873
8.583333333333332,4.816538888370793,0.40382572702869446,2.4082694441853967,0.999812800063538,2.822093299214727
8.666666666666666,4.850191032289852,0.40382572702869446,2.425095516144926,0.9998277677440391,2.838919520851061
8.75,4.88384317620891,0.40382572702869446,2.441921588104455,0.9998415386748842,2.8557457305198986
8.833333333333332,4.917495320127967,0.40382572702869446,2.4587476600639837,0.9998542085428925,2.872571929178107
8.916666666666666,4.951147464047026,0.40382572702869446,2.475573732023513,0.9998658653841876,2.8893981177060493
9.0,4.9847996079660835,0.40382572702869446,2.4923998039830417,0.9998765901959135,2.9062242969136958
9.083333333333332,5.0184517518851415,0.40382572702869446,2.5092258759425707,0.9998864574990397,2.9230504675462554
9.166666666666666,5.052103895804199,0.40382572702869446,2.5260519479020993,0.9998955358561683,2.9398766302893558
9.25,5.0857560397232575,0.40382572702869446,2.5428780198616288,0.9999038883479386,2.956702785773803
9.333333333333332,5.119408183642315,0.40382572702869446,2.5597040918211573,0.9999115730113401,2.9735289345799654
9.416666666666666,5.153060327561373,0.40382572702869446,2.5765301637806863,0.999918643242981,2.990355077241811
9.5,5.186712471480432,0.40382572702869446,2.593356235740216,0.9999251481701125,3.0071812142506116
9.583333333333332,5.220364615399489,0.40382572702869446,2.6101823076997444,0.9999311329919871,3.024007346058359
9.666666666666666,5.254016759318547,0.40382572702869446,2.6270083796592734,0.9999366392939255,3.040833473080907
9.75,5.287668903237605,0.40382572702869446,2.6438344516188024,0.9999417053362692,3.0576595957008594
9.833333333333332,5.321321047156662,0.40382572702869446,2.660660523578331,0.9999463663202317,3.0744857142702275
9.916666666666666,5.35497319107572,0.40382572702869446,2.67748659553786,0.9999506546324933,3.0913118291128794
10.0,5.388625334994778,0.07045991486547762,2.694312667497389,0.9999546000702376,2.774772128363569
